component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
21938af97c03f820a5391656,mbarbine__vanagain-site,observability,"observability,security",observability-module,auth-and-keys,revolution.extension.video,revolution-extension-video,admin/public/assets/frontend/assets/plugins/revo-slider/js/extensions/source/revolution.extension.video.js,.js,1209,,,,unknown,unknown,65,35,site-specific-or-low-confidence,False,none,none,none,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,b07512ca6069e865
6e70ad8f2d694d5ab5a6692e,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,bootstrap-hover-dropdown,bootstrap-hover-dropdown,admin/public/assets/frontend/assets/plugins/bootstrap-hover-dropdown/bootstrap-hover-dropdown.js,.js,14,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,a6c7ab04f562e281
8688da82c08f01342646138b,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,bootstrap-hover-dropdown.min,bootstrap-hover-dropdown-min,admin/public/assets/frontend/assets/plugins/bootstrap-hover-dropdown/bootstrap-hover-dropdown.min.js,.js,13,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,412cf28cec5787f5
bf3ccf51542f7f0782656119,mbarbine__vanagain-site,observability,"observability,security,automation",observability-module,observability,slider-13,slider-13,admin/public/assets/frontend/assets/demos/default/js/scripts/revo-slider/slider-13.js,.js,1,,,,unknown,unknown,70,50,catalog-only,False,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:50,09bbae5c4de4bb54
7a81e12dd920295c091ade46,mbarbine__vanagain-site,observability,observability,observability-module,observability,owl.carousel,owl-carousel,admin/public/assets/frontend/assets/base/js/owl.carousel.js,.js,1512,F,,,next-react,unknown,70,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",exports:F | observability-score:55,4fa559c1c5c01d49
5bc1f7957dd5d1b80dafea1a,mbarbine__vanagain-site,observability,observability,observability-module,observability,components,components,admin/public/assets/frontend/assets/base/js/components.js,.js,1,,,,unknown,unknown,60,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,776b3b1ca007e7d9
612d75286166585d8c35be7d,mbarbine__vanagain-site,observability,observability,observability-module,observability,app,app,admin/public/assets/frontend/assets/base/js/app.js,.js,1,,,,unknown,unknown,50,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,607db1d428f2c14f
fd89f08af690f3ada2328d45,mbarbine__vanagain-site,observability,"observability,security,ai",observability-module,observability,bootbox.min,bootbox-min,admin/public/assets/admin/bootbox.min.js,.js,6,,jquery,jquery,unknown,unknown,70,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",imports:jquery | observability-score:55 | security-score:55 | ai-score:45,0b6bab63e3aa24b4
ac0ba412d5bc259a9ad11d0a,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,admin,admin,admin/public/assets/admin/admin.js,.js,691,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,6a8964b9d8f2cd7f
3604c5e13155b3e175e20e38,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,bootstrap,bootstrap,admin/public/assets/admin/bootstrap/js/bootstrap.js,.js,2377,"Plugin,ScrollSpy",,,unknown,unknown,80,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:Plugin, ScrollSpy | observability-score:55 | security-score:55",0abe8deb334de1ba
6867d5dedd8abd310adf70c4,mbarbine__vanagain-site,observability,"observability,security",observability-module,analytics,bootstrap.min,bootstrap-min,admin/public/assets/admin/bootstrap/js/bootstrap.min.js,.js,7,,,,unknown,unknown,60,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for analytics; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,53964478a7c634e8
713f6e21507b85d90bdf5ebb,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,jquery-ui.min,jquery-ui-min,admin/public/assets/admin/plugins/jQueryUI/jquery-ui.min.js,.js,13,,,,next-react,unknown,65,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,c4d8dbe77feb63e5
37d48a2e9ccd58f2433f66c4,mbarbine__vanagain-site,observability,"observability,security,automation",observability-module,observability,jquery-ui,jquery-ui,admin/public/assets/admin/plugins/jQueryUI/jquery-ui.js,.js,16617,Datepicker,,,unknown,unknown,80,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",exports:Datepicker | observability-score:55 | security-score:55 | automation-score:45,0c8e8d7408611519
0956b3686501489f6e00b970,mbarbine__vanagain-site,observability,"observability,security,automation",observability-module,ai,fastclick,fastclick,admin/public/assets/admin/plugins/fastclick/fastclick.js,.js,841,FastClick,,,unknown,unknown,80,35,site-specific-or-low-confidence,False,none,secondary,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.",exports:FastClick | observability-score:55 | security-score:55 | automation-score:45,1aa08cb3c7aa70d2
88ff1da1fd588b7f451f72ef,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,bootstrap-timepicker,bootstrap-timepicker,admin/public/assets/admin/plugins/timepicker/bootstrap-timepicker.js,.js,903,,,,unknown,unknown,65,35,site-specific-or-low-confidence,False,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,eae5a5ad093a3b59
2729a9b30d253f37b2495ea3,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,bootstrap-timepicker.min,bootstrap-timepicker-min,admin/public/assets/admin/plugins/timepicker/bootstrap-timepicker.min.js,.js,5,,,,unknown,unknown,60,50,catalog-only,False,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,dc57a413d6bfd7f7
14f4212621d6e9344fb0ca8b,mbarbine__vanagain-site,observability,"observability,security,automation",observability-module,observability,Chart.min,chart-min,admin/public/assets/admin/plugins/chartjs/Chart.min.js,.js,11,,,,unknown,unknown,65,55,catalog-only,False,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | automation-score:45,b53c2627dfab90ad
d5c1ce8c41a8c540310fdd80,mbarbine__vanagain-site,observability,observability,observability-module,observability,ckfinder,ckfinder,admin/public/assets/admin/plugins/ckfinder/ckfinder.js,.js,7,"A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,W,Z",,,unknown,unknown,65,50,catalog-only,False,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","exports:A, B, C, D, E, F, G, H | observability-score:55",c3282112be47b707
af7cd28f8330781ca072de03,mbarbine__vanagain-site,observability,"observability,automation",observability-module,observability,plugin,plugin,admin/public/assets/admin/plugins/ckfinder/plugins/fileeditor/plugin.js,.js,271,,,,unknown,unknown,65,50,catalog-only,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | automation-score:45,6eed1c82af2f33f1
848f2ebd3466bff575738045,mbarbine__vanagain-site,observability,"observability,security",observability-module,auth-and-keys,css,css,admin/public/assets/admin/plugins/ckfinder/plugins/fileeditor/codemirror/mode/css/css.js,.js,825,Context,../../lib/codemirror,,unknown,unknown,90,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.",exports:Context | imports:../../lib/codemirror | observability-score:55 | security-score:55,a890221033111acf
56eb7b769413e6293313b4ee,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,php,php,admin/public/assets/admin/plugins/ckfinder/plugins/fileeditor/codemirror/mode/php/php.js,.js,234,,"../../lib/codemirror,../clike/clike,../htmlmixed/htmlmixed",,unknown,unknown,75,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.","imports:../../lib/codemirror, ../clike/clike, ../htmlmixed/htmlmixed | observability-score:55 | security-score:55",6fded35eb21c0f0e
4af7ac88370984e1c50f924a,mbarbine__vanagain-site,observability,"observability,security",observability-module,ai,clike,clike,admin/public/assets/admin/plugins/ckfinder/plugins/fileeditor/codemirror/mode/clike/clike.js,.js,775,Context,../../lib/codemirror,,unknown,unknown,90,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for ai; review for shared tracing, logging, health, or telemetry helper.",exports:Context | imports:../../lib/codemirror | observability-score:55 | security-score:55,3827939df0172583
21dfac7acca1cb5211bdc9a5,mbarbine__vanagain-site,observability,"observability,security,automation,ai",observability-module,auth-and-keys,sql,sql,admin/public/assets/admin/plugins/ckfinder/plugins/fileeditor/codemirror/mode/sql/sql.js,.js,391,,../../lib/codemirror,,unknown,unknown,75,50,catalog-only,True,none,secondary,none,"Observability component for auth-and-keys; review for shared tracing, logging, health, or telemetry helper.",imports:../../lib/codemirror | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,76a7891f6d804e37
0d73fddfc066a409c6137f2c,mbarbine__vanagain-site,observability,observability,observability-module,observability,plugin,plugin,admin/public/assets/admin/plugins/ckfinder/plugins/dummy/plugin.js,.js,72,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,8fcee2367b93447a
ef7bafdb8fa74c710109e3fc,mbarbine__vanagain-site,observability,observability,observability-module,observability,en,en,admin/public/assets/admin/plugins/ckfinder/plugins/dummy/lang/en.js,.js,14,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,26479af2b9cfcd97
3817eb669afaf3232edef71a,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,jquery.colorbox-min,jquery-colorbox-min,admin/public/assets/admin/plugins/ckfinder/plugins/gallery/colorbox/jquery.colorbox-min.js,.js,6,,,,next-react,unknown,60,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,324499f9e91b1f74
64aa83a56cd246fad7757046,mbarbine__vanagain-site,observability,"observability,security",observability-module,observability,plugin,plugin,admin/public/assets/admin/plugins/ckfinder/plugins/imageresize/plugin.js,.js,675,,,,unknown,unknown,65,40,site-specific-or-low-confidence,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,e58200ec5c079a37
c91a71bfd5b9c1eef7167661,mbarbine__vanagain-site,observability,observability,observability-module,observability,skin,skin,admin/public/assets/admin/plugins/ckfinder/skins/v1/skin.js,.js,6,,,,unknown,unknown,50,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,8b37779b63a29d76
2fa65e30b4d4dbaac3aa618c,mbarbine__vanagain-site,observability,observability,observability-module,observability,skin,skin,admin/public/assets/admin/plugins/ckfinder/skins/bootstrap/skin.js,.js,6,,,,unknown,unknown,50,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,0d5830a8be6f4e0f
2a7ee174e517a7b1d075e82c,mbarbine__vanagain-site,observability,observability,observability-module,observability,skin,skin,admin/public/assets/admin/plugins/ckfinder/skins/kama/skin.js,.js,7,,,,unknown,unknown,50,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55,266bfda73ed6f1bf
8cc159d92a8d94d7e85eab2a,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,vi,vi,admin/public/assets/admin/plugins/ckfinder/lang/vi.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,9107ea22f38ced89
2798390337a7e7cd6435e44d,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,lv,lv,admin/public/assets/admin/plugins/ckfinder/lang/lv.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,3ebed394e7ee5fc7
f577cf6053a52157b702c9fb,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,pl,pl,admin/public/assets/admin/plugins/ckfinder/lang/pl.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,7705c746662e6984
0f0eff5420ce6aca3c6b6269,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,el,el,admin/public/assets/admin/plugins/ckfinder/lang/el.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,accde19f2f819f55
12d0484bd4d0966b9179a09c,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,et,et,admin/public/assets/admin/plugins/ckfinder/lang/et.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,b31c00a48567c446
72fbb393b28aa68b687b8911,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,sl,sl,admin/public/assets/admin/plugins/ckfinder/lang/sl.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,bcc515065a9f4cc6
2356c11364475b99a477dcdc,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,nn,nn,admin/public/assets/admin/plugins/ckfinder/lang/nn.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,b0cb991fe08792b0
ae379bb8d9c2a352e3407012,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,hr,hr,admin/public/assets/admin/plugins/ckfinder/lang/hr.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,34ceeefb7f37ffe6
96030cf795f33745a1121ec2,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,fi,fi,admin/public/assets/admin/plugins/ckfinder/lang/fi.js,.js,313,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,cf4b08c47c092f2a
5df4582e309ee6f3ea69fb37,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,ru,ru,admin/public/assets/admin/plugins/ckfinder/lang/ru.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,92f7da305636e19d
2995148c28cfe2c6c05e5707,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,no,no,admin/public/assets/admin/plugins/ckfinder/lang/no.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,3c332998b4180e40
19140bd1490acfd41908a4e9,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,gu,gu,admin/public/assets/admin/plugins/ckfinder/lang/gu.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,0bfe5cc1f3c073cb
ac27a64d5480b489c7f3002e,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,ja,ja,admin/public/assets/admin/plugins/ckfinder/lang/ja.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,24ea7025d031113c
e11b8cf2912ecf9f467c0b66,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,he,he,admin/public/assets/admin/plugins/ckfinder/lang/he.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,db22cffdf4250019
79c4aab72dece399632128a1,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,bg,bg,admin/public/assets/admin/plugins/ckfinder/lang/bg.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,18a7a9ca854584ed
af22505d1c1440be2ee87cb9,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,ca,ca,admin/public/assets/admin/plugins/ckfinder/lang/ca.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,fa6f463113680514
4f11f9287b68651fd1c1d294,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,cy,cy,admin/public/assets/admin/plugins/ckfinder/lang/cy.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,32521e3514ebe907
e466d080cb1257216f04a491,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,nb,nb,admin/public/assets/admin/plugins/ckfinder/lang/nb.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,a8f649778b3baa52
e1ecbb17f574fa1e9fcf6a3c,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,zh-cn,zh-cn,admin/public/assets/admin/plugins/ckfinder/lang/zh-cn.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,b9bdd0589ae6affc
18750dcca4ca307b8419fcbb,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,zh-tw,zh-tw,admin/public/assets/admin/plugins/ckfinder/lang/zh-tw.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,e2488863ef66c809
c078f2e1ad8ba1cb2fed3982,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,pt-br,pt-br,admin/public/assets/admin/plugins/ckfinder/lang/pt-br.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,bc7a932bd74db699
6db073415672bfcc946af8eb,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,da,da,admin/public/assets/admin/plugins/ckfinder/lang/da.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,7dbf1625a8a5c56b
09ccae64553d32528e764692,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,fa,fa,admin/public/assets/admin/plugins/ckfinder/lang/fa.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,e18a42f1d9889287
5086618d1ec34a5ba998fbe4,mbarbine__vanagain-site,observability,"observability,security,ai",observability-module,observability,de,de,admin/public/assets/admin/plugins/ckfinder/lang/de.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,c2a3e07a4e6d8184
81f045b15b394ac056d01252,mbarbine__vanagain-site,observability,"observability,security,ai",observability-module,observability,en,en,admin/public/assets/admin/plugins/ckfinder/lang/en.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,334d574cc0242267
f08fe7cc55dad388f3548749,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,sv,sv,admin/public/assets/admin/plugins/ckfinder/lang/sv.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,3763a004934668dc
938ca09615829164859ef72b,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,hi,hi,admin/public/assets/admin/plugins/ckfinder/lang/hi.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,5525236b2924cbf0
19e960d891ece1bc97c2ae7a,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,cs,cs,admin/public/assets/admin/plugins/ckfinder/lang/cs.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,91eda568a6d38769
728df2fb2f3518a68a8b3263,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,fr,fr,admin/public/assets/admin/plugins/ckfinder/lang/fr.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,c1046a58692d2463
6949869529505dcbc8956d8a,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,nl,nl,admin/public/assets/admin/plugins/ckfinder/lang/nl.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,d4e9441fb6e7959c
53aa93ff69c79acfe6ae752b,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,sr,sr,admin/public/assets/admin/plugins/ckfinder/lang/sr.js,.js,313,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,0b7abb9beace2c54
128f81c96284d8a0a1d081d5,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,hu,hu,admin/public/assets/admin/plugins/ckfinder/lang/hu.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,77ac4fb7407394d8
8f55dddba0c4139f1b099108,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,lt,lt,admin/public/assets/admin/plugins/ckfinder/lang/lt.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,9f7ca76c65c46a31
307f358f5847b52994641a5b,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,es-mx,es-mx,admin/public/assets/admin/plugins/ckfinder/lang/es-mx.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,fb25bdbf0621e603
9571e7728f553776b736456d,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,sk,sk,admin/public/assets/admin/plugins/ckfinder/lang/sk.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,3ed501c096bc3ef2
4b154b59018372c19c567ca1,mbarbine__vanagain-site,observability,"observability,security,ai",observability-module,observability,it,it,admin/public/assets/admin/plugins/ckfinder/lang/it.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55 | ai-score:45,bc294940c52b436f
d8b4872b2f8cf9ba8c8c32e3,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,es,es,admin/public/assets/admin/plugins/ckfinder/lang/es.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,e17007af7620e806
d86e2474b9aa4065d2dd1791,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,eo,eo,admin/public/assets/admin/plugins/ckfinder/lang/eo.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,203e5492443f3270
0f42327a2a990d98fe219a3c,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,ro,ro,admin/public/assets/admin/plugins/ckfinder/lang/ro.js,.js,312,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,6a35d2d82e84e6c6
e352e3f129da06fb9f7e90a8,mbarbine__vanagain-site,observability,"observability,ai",observability-module,observability,tr,tr,admin/public/assets/admin/plugins/ckfinder/lang/tr.js,.js,315,,,,unknown,unknown,65,50,catalog-only,True,none,none,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | ai-score:45,d3bac035f1c0a7cd
732da581cc861a8bfa3dfbc1,mbarbine__vanagain-site,observability,"observability,security",observability-module,analytics,jquery-jvectormap-1.2.2.min,jquery-jvectormap-1-2-2-min,admin/public/assets/admin/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js,.js,8,,,,unknown,unknown,60,35,site-specific-or-low-confidence,True,none,none,none,"Observability component for analytics; review for shared tracing, logging, health, or telemetry helper.",observability-score:55 | security-score:55,df8ec33cb91637d1
f703f7418c2641a7fc8de43c,mbarbine__vanagain-site,observability,"observability,security,ai",observability-module,i18n,jquery.dataTables.min,jquery-data-tables-min,admin/public/assets/admin/plugins/datatables/jquery.dataTables.min.js,.js,160,"Ab,B,Bb,C,Cb,Db,E,Eb,Fa,Fb,G,Ga,Gb,H,Ha,Hb,I,Ia,Ib,Ja,Jb,K,Ka,Kb,La,Lb,M,Ma,N,Nb,Oa,P,Pa,Qa,R,Ra,S,Sa,Ta,U,Ua,Va,W,Wa,X,Y,Z",jquery,jquery,unknown,unknown,90,55,catalog-only,True,none,none,none,"Observability component for i18n; review for shared tracing, logging, health, or telemetry helper.","exports:Ab, B, Bb, C, Cb, Db, E, Eb | imports:jquery | observability-score:55 | security-score:55 | ai-score:45",7a101ba1668e0432
814224bf9ddaf11a1c98b9db,mbarbine__vanagain-site,observability,"observability,security,automation,ai",observability-module,observability,jquery.dataTables,jquery-data-tables,admin/public/assets/admin/plugins/datatables/jquery.dataTables.js,.js,14951,DataTable,jquery,jquery,unknown,unknown,90,35,site-specific-or-low-confidence,True,none,secondary,none,"Observability component for observability; review for shared tracing, logging, health, or telemetry helper.",exports:DataTable | imports:jquery | observability-score:55 | security-score:55 | automation-score:45 | ai-score:45,e89c57497a854161
